CountyCode,Pełna siedziba,Number
3016,"Zespół Przedszkoli w Obornikach, Przedszkole nr 2 w Obornikach, ul. Młyńska 2b, 64-600 Oborniki",3016015
3016,"Przedszkole nr 4 w Obornikach, ul. Stanisława Staszica 23, 64-600 Oborniki",3016016
3016,"Szkoła Podstawowa nr 3 w Obornikach, ul. Czarnkowska 57, 64-600 Oborniki",3016017
3016,"Szkoła Podstawowa nr 3 w Obornikach, ul. Czarnkowska 57, 64-600 Oborniki",3016018
3016,"Szkoła Podstawowa nr 4 w Obornikach, ul. Obrzycka 88, 64-600 Oborniki",3016019
3016,"Szkoła Podstawowa nr 4 w Obornikach, ul. Obrzycka 88, 64-600 Oborniki",30160110
3016,"Szkoła Podstawowa nr 4 w Obornikach, ul. Obrzycka 88, 64-600 Oborniki",30160111
3016,"Szkoła Podstawowa nr 4 w Obornikach, ul. Obrzycka 88, 64-600 Oborniki",30160112
3016,"Świetlica Wiejska w Uścikowie, Uścikowo 10c, 64-600 Oborniki",30160113
3016,"Zespół Szkolno-Przedszkolny w Kiszewie, Kiszewo 51, 64-607 Kiszewo",30160114
3016,"Świetlica Wiejska w Popówku, Popówko 6A, 64-606 Popówko",30160115
3016,"Świetlica Wiejska w Kowanówku, Kowanówko ul. Tarninowa 23, 64-600 Oborniki",30160116
3016,"Zespół Szkolno-Przedszkolny w Rożnowie, Rożnowo ul. Dworcowa 42, 64-600 Oborniki",30160117
3016,"Świetlica Wiejska w Łukowie, Łukowo 38, 64-600 Oborniki",30160118
3016,"Świetlica Wiejska w Dąbrówce Leśnej, Dąbrówka Leśna ul. Główna 18, 64-600 Oborniki",30160119
3016,"Zespół Szkolno-Przedszkolny w Maniewie, Maniewo 60, 64-605 Wargowo",30160120
3016,"Zespół Szkolno-Przedszkolny w Objezierzu, Objezierze 8, 64-600 Oborniki",30160121
3016,"Świetlica Wiejska w Bogdanowie, Bogdanowo 29, 64-600 Oborniki",30160122
3016,"Samodzielny Publiczny Zakład Opieki Zdrowotnej w Obornikach, Szpitalna 2, 64-600 Oborniki",30160123
3016,"Szpital Rehabilitacyjno-Kardiologiczny w Kowanówku, Kowanówko Sanatoryjna 34, 64-600 Oborniki",30160124
3016,"Rodzinny Ogród Działkowy im. J. Słowackiego (świetlica), ul. Działkowa 20, 64-610 Rogoźno",3016021
3016,"Szkoła Podstawowa Nr 3, ul. Kościuszki 28, 64-610 Rogoźno",3016022
3016,"Ośrodek Kultury, ul. Wojska Polskiego 4, 64-610 Rogoźno",3016023
3016,"Przedszkole Samorządowe Nr 2, ul. Seminarialna 11, 64-610 Rogoźno",3016024
3016,"Szkoła Podstawowa Nr 3, ul. Seminarialna 16, 64-610 Rogoźno",3016025
3016,"Centrum Integracji Społecznej, ul. Kościuszki 41, 64-610 Rogoźno",3016026
3016,"Liceum Ogólnokształcące (pawilon), ul. Wielka Poznańska 61, 64-610 Rogoźno",3016027
3016,"Szkoła Podstawowa Nr 2 (budynek po przedszkolu), ul. Wielka Poznańska 36, 64-610 Rogoźno",3016028
3016,"Dom Katechetyczny im. Św. Jana Bosko, ul. Kościelna 10, 64-610 Rogoźno",3016029
3016,"Remiza /Świetlica OSP, Pruśce 29, 64-610 Rogoźno",30160210
3016,"Świetlica Wiejska, Studzieniec 25, 64-610 Rogoźno",30160211
3016,"Szkoła Podstawowa, Parkowo 6, 64-608 Parkowo",30160212
3016,"Świetlica Wiejska, Grudna 25, 64-610 Rogoźno",30160213
3016,"Świetlica Wiejska, Ruda 20A, 64-610 Rogoźno",30160214
3016,"Świetlica Wiejska, Gościejewo 80b, 64-611 Gościejewo",30160215
3016,"Gminny Ośrodek Kultury, ul. Nowa 1, 64-630 Ryczywół",3016031
3016,"Przedszkole Publiczne, ul. Brzozowa 16, 64-630 Ryczywół",3016032
3016,"Zespół Szkolno-Przedszkolny w Ludomach, Ludomy 25, 64-603 Ludomy",3016033
3016,"Świetlica wiejska w Radomiu, Radom 33, 64-630 Ryczywół",3016034
3016,"Świetlica wiejska w Gorzewie, Gorzewo 12, 64-630 Ryczywół",3016035
3016,"Świetlica wiejska w Lipie, Lipa 74a, 64-603 Ludomy",3016036
3016,"Warsztaty Terapii Zajęciowej w Wiardunkach, Wiardunki 64, 64-630 Ryczywół",3016037
3017,"Świetlica Powiatowej Stacji Sanitarno-Epidemiologicznej, Plac Stefana Rowińskiego 3, 63-400 Ostrów Wielkopolski",3017011
3017,"II Liceum Ogólnokształcące, ul. Wrocławska 48, 63-400 Ostrów Wielkopolski",3017012
3017,"Szkoła Podstawowa Nr 4, ul. Królowej Jadwigi 3, 63-400 Ostrów Wielkopolski",3017013
3017,"Szkoła Podstawowa Nr 1, ul. Partyzancka 15, 63-400 Ostrów Wielkopolski",3017014
3017,"Powiatowy Urząd Pracy, ul. Wolności 29A, 63-400 Ostrów Wielkopolski",3017015
3017,"III Liceum Ogólnokształcące, ul. Wojska Polskiego 17, 63-400 Ostrów Wielkopolski",3017016
3017,"Zespół Szkół Sióstr Salezjanek, Aleja Słowackiego 33a, 63-400 Ostrów Wielkopolski",3017017
3017,"Niepubliczne Przedszkole „NASZ DOMEK”, ul. Melchiora Wańkowicza 42, 63-400 Ostrów Wielkopolski",3017018
3017,"Zespół Szkół Muzycznych im. Krzysztofa Komedy-Trzcińskiego, Aleja Słowackiego 1C, 63-400 Ostrów Wielkopolski",3017019
3017,"Szkoła Podstawowa Spółdzielni Oświatowej „Edukator”, ul. Tuwima 12, 63-400 Ostrów Wielkopolski",30170110
3017,"Przedszkole Nr 10, ul. Andrzeja Frycza Modrzewskiego 4, 63-400 Ostrów Wielkopolski",30170111
3017,"Ostrowski Zakład Ciepłowniczy S. A., ul. Grunwaldzka 74, 63-400 Ostrów Wielkopolski",30170112
3017,"Szkoła Podstawowa Nr 5, ul. Grabowska 1 - 3, 63-400 Ostrów Wielkopolski",30170113
3017,"Przedszkole Nr 1, ul. profesora Kaliny 2, 63-400 Ostrów Wielkopolski",30170114
3017,"Żłobek Miejski, ul. dr Tadeusza Jankowskiego 10A, 63-400 Ostrów Wielkopolski",30170115
3017,"Szkoła Podstawowa Uczniów Kreatywnych Spółdzielni Oświatowej, ul. Ludwika Waryńskiego 29, 63-400 Ostrów Wielkopolski",30170116
3017,"Przedszkole Nr 9, ul. Jana Brzechwy 2, 63-400 Ostrów Wielkopolski",30170117
3017,"Żłobek Miejski, ul. Ludwika Waryńskiego 29, 63-400 Ostrów Wielkopolski",30170118
3017,"Szkoła Podstawowa Nr 9, ul. Asnyka 26, 63-400 Ostrów Wielkopolski",30170119
3017,"Szkoła Postawowa Nr 9, (łącznik z salą gimnastyczną-wejście od ul. Broniewskiego), ul. Asnyka 26, 63-400 Ostrów Wielkopolski",30170120
3017,"Ostrowski Zakład Ciepłowniczy S. A., ul. Wysocka 57, 63-400 Ostrów Wielkopolski",30170121
3017,"Przedszkole Nr 15, ul. Szkolna 26, 63-400 Ostrów Wielkopolski",30170122
3017,"Szkoła Podstawowa Nr 13, ul. Świetlicowa 9, 63-400 Ostrów Wielkopolski",30170123
3017,"Szkoła Podstawowa Nr 13, ul. Świetlicowa 9, 63-400 Ostrów Wielkopolski",30170124
3017,"CAR-LIFT SERVICE Sp. z o. o., ul. Kamienna 10a, 63-400 Ostrów Wielkopolski",30170125
3017,"Szkoła Podstawowa Nr 6, ul. Staroprzygodzka 112, 63-400 Ostrów Wielkopolski",30170126
3017,"Przedszkole Nr 2, ul. Staroprzygodzka 112a, 63-400 Ostrów Wielkopolski",30170127
3017,"Świetlica osiedlowa, ul. Kręta 52, 63-400 Ostrów Wielkopolski",30170128
3017,"Szkoła Podstawowa nr 7, (stołówka-wejście od strony boiska), ul. Bema 30, 63-400 Ostrów Wielkopolski",30170129
3017,"Urząd Skarbowy, ul. Chłapowskiego 45, 63-400 Ostrów Wielkopolski",30170130
3017,"Przedszkole Nr 13, ul. Bema 30, 63-400 Ostrów Wielkopolski",30170131
3017,"Hala Sportowa przy Szkole Podstawowej Nr 7, ul. Bema 30, 63-400 Ostrów Wielkopolski",30170132
3017,"Szkoła Podstawowa Nr 14, ul. Krotoszyńska 171, 63-400 Ostrów Wielkopolski",30170133
3017,"Przedszkole Nr 14, ul. Piotra Bardowskiego 6, 63-400 Ostrów Wielkopolski",30170134
3017,"Szkoła Podstawowa Nr 11, ul. Batorego 2, 63-400 Ostrów Wielkopolski",30170135
3017,"Przedszkole Nr 12, ul. gen. Władysława Andersa 15, 63-400 Ostrów Wielkopolski",30170136
3017,"Szkoła Podstawowa Nr 2 Im. „Ewarysta Estkowskiego”, ul. Wrocławska 51, 63-400 Ostrów Wielkopolski",30170137
3017,"Zespół Szkół Transportowo-Elektrycznych, ul. Kantaka 6, 63-400 Ostrów Wielkopolski",30170138
3017,"Przedszkole Nr 7, ul. Piastowska 21, 63-400 Ostrów Wielkopolski",30170139
3017,"Zespół Zakładów Opieki Zdrowotnej w Ostrowie Wielkopolskim, ul. Bolesława Limanowskiego 20/22, 63-400 Ostrów Wielkopolski",30170140
3017,"Areszt Śledczy, ul. kardynała M. Ledóchowskiego 1, 63-400 Ostrów Wielkopolski",30170141
3017,"Dom Pomocy Społecznej im. s. M. Benodyny Koterbianki w Ostrowie Wielkopolskim, ul. Partyzancka 8, 63-400 Ostrów Wielkopolski",30170142
3017,"Szkoła Podstawowa, ul. Kaliska 52, 63-460 Nowe Skalmierzyce",3017021
3017,"Szkoła Podstawowa, ul. Okólna 8, 63-460 Nowe Skalmierzyce",3017022
3017,"Szkoła Podstawowa, Skalmierzyce ul. Ostrowska 16, 63-460 Nowe Skalmierzyce",3017023
3017,"Szkoła Podstawowa, Skalmierzyce ul. Ostrowska 16, 63-460 Nowe Skalmierzyce",3017024
3017,"Szkoła Podstawowa, Biskupice Ołoboczne ul. Szkolna 7, 63-460 Nowe Skalmierzyce",3017025
3017,"Szkoła Podstawowa, Fabianów ul. Szkolna 56, 63-460 Nowe Skalmierzyce",3017026
3017,"Szkoła Podstawowa, Kotowiecko ul. Kaliska 4, 63-460 Nowe Skalmierzyce",3017027
3017,"Szkoła Podstawowa, Droszew 21, 63-460 Nowe Skalmierzyce",3017028
3017,"Szkoła Podstawowa, Gostyczyna 48, 63-460 Nowe Skalmierzyce",3017029
3017,"Odolanowski Dom Kultury, ul. Bartosza 7, 63-430 Odolanów",3017031
3017,"Przedszkole im. Kubusia Puchatka, Pl. Kościuszki 4, 63-430 Odolanów",3017032
3017,"Świetlica Osiedlowa, ul. Kaliska 58a, 63-430 Odolanów",3017033
3017,"Liceum Ogólnokształcące, ul. Krotoszyńska 121, 63-430 Odolanów",3017034
3017,"Gminno-Miejskie Centrum Pomocy „Wiara-Nadzieja-Miłość”, ul. Raszkowska 36, 63-430 Odolanów",3017035
3017,"Zespół Szkół w Odolanowie, Al. Jana Pawła II 1, 63-430 Odolanów",3017036
3017,"Szkoła Podstawowa, Huta 63a, 63-430 Odolanów",3017037
3017,"Szkoła Podstawowa, Świeca ul. Szkolna 5, 63-430 Odolanów",3017038
3017,"Szkoła Podstawowa, Garki ul. Szkolna 2, 63-430 Odolanów",3017039
3017,"Szkoła Podstawowa, Tarchały Wielkie ul. Szkolna 69, 63-430 Odolanów",30170310
3017,"Szkoła Podstawowa, Raczyce ul. Odolanowska 80, 63-430 Odolanów",30170311
3017,"Szkoła Podstawowa, Uciechów ul. Odolanowska 38, 63-430 Odolanów",30170312
3017,"Szkoła Filialna, Gorzyce Małe 43, 63-430 Odolanów",30170313
3017,"Szkoła Podstawowa, Nabyszyce 12, 63-430 Odolanów",30170314
3017,"Szkoła Filialna, Gliśnica ul. Odolanowska 25, 63-430 Odolanów",30170315
3017,"Szkoła Podstawowa, Wierzbno ul. Szkolna 4, 63-430 Odolanów",30170316
3017,"Szkoła Podstawowa, Daniszyn 35, 63-410 Ostrów Wielkopolski",3017041
3017,"Szkoła Podstawowa w Lamkach, Lamki ul. Szkolna 47, 63-400 Ostrów Wielkopolski",3017042
3017,"Szkoła Podstawowa w Gorzycach Wielkich, Gorzyce Wielkie ul. Szkolna 31, 63-410 Ostrów Wielkopolski",3017043
3017,"Zespół Szkolno-Przedszkolny w Topoli Małej, Topola Mała ul. Szkolna 115, 63-400 Ostrów Wielkopolski",3017044
3017,"Zespół Szkolno-Przedszkolny w Wysocku Wielkim, Wysocko Wielkie ul. Sadowska 2, 63-400 Ostrów Wielkopolski",3017045
3017,"Zespół Szkolno-Przedszkolny we Wtórku, Wtórek ul. Szkolna 12, 63-400 Ostrów Wielkopolski",3017046
3017,"Szkoła Podstawowa, Franklinów 43a, 63-400 Ostrów Wielkopolski",3017047
3017,"Szkoła Podstawowa w Lewkowie, Lewków ul. Szkolna 6, 63-410 Ostrów Wielkopolski",3017048
3017,"Szkoła Podstawowa, Szczury 38, 63-450 Ostrów Wielkopolski",3017049
3017,"Przedszkole Publiczne, Biniew 25, 63-450 Ostrów Wielkopolski",30170410
3017,"Szkoła Podstawowa w Sobótce, Sobótka 72, 63-450 Ostrów Wielkopolski",30170411
3017,"Przedszkole Publiczne, Czekanów ul. Szkolna 6, 63-410 Ostrów Wielkopolski",30170412
3017,"Szkoła Podstawowa, Łąkociny ul. Szkolna 14, 63-410 Ostrów Wielkopolski",30170413
3017,"Szkoła Podstawowa im. Kard. Karola Wojtyły w Chynowej, Chynowa 70A, 63-421 Przygodzice",3017051
3017,"Szkoła Podstawowa w Czarnymlesie, Czarnylas 150, 63-421 Przygodzice",3017052
3017,"Zespół Szkół w Dębnicy, Dębnica ul. Ostrowska 140, 63-421 Przygodzice",3017053
3017,"Szkoła Podstawowa im. Powstańców Wielkopolskich w Jankowie Przygodzkim, Janków Przygodzki ul. Szkolna 4, 63-421 Przygodzice",3017054
3017,"Szkoła Podstawowa w Przygodzicach, ul. Wysocka 2, 63-421 Przygodzice",3017055
3017,"Szkoła Podstawowa im. Mikołaja Kopernika w Wysocku Małym, Wysocko Małe ul. Kościelna 22, 63-421 Przygodzice",3017056
3017,"Sala wiejska, Antonin ul. Krótka 4, 63-421 Przygodzice",3017057
3017,"Dom Ludowy, Topola-Osiedle ul. Dworcowa 34, 63-421 Przygodzice",3017058
3017,"Świetlica Wiejska, Grudzielec Nowy 31, 63-440 Raszków",3017061
3017,"Szkoła Podstawowa, Janków Zaleśny 77, 63-440 Raszków",3017062
3017,"Świetlica Wiejska, Ligota ul. Krotoszyńska 2, 63-440 Raszków",3017063
3017,"Miejsko-Gminny Ośrodek Kultury, ul. Koźmińska 8, 63-440 Raszków",3017064
3017,"Świetlica Wiejska, Moszczanka 68, 63-440 Raszków",3017065
3017,"Miejsko-Gminny Ośrodek Pomocy Społecznej, Przybysławice 42, 63-440 Raszków",3017066
3017,"Szkoła Podstawowa, Radłów ul. Wiejska 52, 63-440 Raszków",3017067
3017,"Szkoła Podstawowa, Zamość 14, 63-520 Grabów nad Prosną",3017071
3017,"Szkoła Podstawowa, Ołobok ul. Kościelna 16, 63-405 Sieroszewice",3017072
3017,"Szkoła Podstawowa, Westrza 4, 63-405 Sieroszewice",3017073
3017,"Szkoła Podstawowa, ul. Szkolna 9, 63-405 Sieroszewice",3017074
3017,"Szkoła Podstawowa, Strzyżew ul. Anny Wiesiołowskiej 1, 63-405 Sieroszewice",3017075
3017,"Szkoła Podstawowa, Wielowieś ul. Grabowska 2, 63-405 Sieroszewice",3017076
3017,"Szkoła Podstawowa, Rososzyca ul. Kaliska 3, 63-405 Sieroszewice",3017077
3017,"Dom Pomocy Społecznej, Psary ul. Kaliska 3, 63-405 Sieroszewice",3017078
3017,"Zespół Szkół w Sośniach, ul. Wielkopolska 43, 63-435 Sośnie",3017081
3017,"Szkoła Podstawowa im. Powstańców Wielkopolskich w Bogdaju, Bogdaj 15, 63-435 Sośnie",3017082
3017,"Zespół Szkół w Cieszynie, Cieszyn ul. Kościelna 17, 63-435 Sośnie",3017083
3017,"Zespół Szkół w Pawłowie, Pawłów 3, 63-435 Sośnie",3017084
3017,"Zespół Szkół w Granowcu, Granowiec ul. Odolanowska 19, 63-435 Sośnie",3017085
3017,"Zespół Szkół w Pawłowie, Chojnik 55, 63-435 Sośnie",3017086
3018,"Zespół Szkół w Czajkowie, Szkoła Podstawowa w Czajkowie, Czajków nr 55/1, 63-524 Czajków",3018011
3018,"Komunalny budynek po zlikwidowanej Szkole Filialnej w Mielcuchach, Mielcuchy nr 61, 63-524 Czajków",3018012
3018,"Hala Sportowa w Doruchowie, ul. Szkolna 1a, 63-505 Doruchów",3018021
3018,"Szkoła Podstawowa w Doruchowie, ul. Kaliska 3, 63-505 Doruchów",3018022
3018,"Sala Domu Ludowego, Morawin 8, 63-505 Doruchów",3018023
3018,"Sala Domu Ludowego, Godziętowy 1a, 63-505 Doruchów",3018024
3018,"Sala Domu Ludowego, Torzeniec 55, 63-505 Doruchów",3018025
3018,"Szkoła Podstawowa im. UNICEF w Grabowie nad Prosną, ul. Przemysłowa 1a, 63-520 Grabów nad Prosną",3018031
3018,"Szkoła Podstawowa w Marszałkach, Marszałki 30, 63-520 Grabów nad Prosną",3018032
3018,"Szkoła Podstawowa, Bobrowniki 25, 63-520 Grabów nad Prosną",3018033
3018,"Szkoła Podstawowa im. Jana Pawła II w Bukownicy, Bukownica 39, 63-520 Grabów nad Prosną",3018034
3018,"Ochotnicza Straż Pożarna, Dębicze 35, 63-520 Grabów nad Prosną",3018035
3018,"Ochotnicza Straż Pożarna, Giżyce 54, 63-520 Grabów nad Prosną",3018036
3018,"Dom Strażaka, Chlewo 21b, 63-520 Grabów nad Prosną",3018037
3018,"Budynek komunalny, Skrzynki 82, 63-520 Grabów nad Prosną",3018038
3018,"Szkoła Podstawowa im. UNICEF w Grabowie nad Prosną, ul. Szkolna 1, 63-520 Grabów nad Prosną",3018039
3018,"Dom Pomocy Społecznej w Marszałkach, Marszałki 15, 63-520 Grabów nad Prosną",30180310
3018,"budynek Przedszkola, Plac Wiosny Ludów 24, 63-507 Kobyla Góra",3018041
3018,"budynek komunalny, Pisarzowice 28, 63-507 Kobyla Góra",3018042
3018,"budynek komunalny, Mąkoszyce 88, 63-507 Kobyla Góra",3018043
3018,"budynek komunalny, Rybin 11, 63-507 Kobyla Góra",3018044
3018,"budynek komunalny, Kuźnica Myślniewska 32, 63-507 Kobyla Góra",3018045
3018,"budynek komunalny, Myślniew 43A, 63-507 Kobyla Góra",3018046
3018,"budynek komunalny, Bierzów 52, 63-507 Kobyla Góra",3018047
3018,"budynek komunalny, Ignaców 29, 63-507 Kobyla Góra",3018048
3018,"budynek Szkoły Podstawowej, Parzynów 6, 63-507 Kobyla Góra",3018049
3018,"budynek komunalny, Ligota 3, 63-507 Kobyla Góra",30180410
3018,"budynek komunalny, Marcinki 54, 63-507 Kobyla Góra",30180411
3018,"Dom Pomocy Społecznej w Kobylej Górze, ul. Tomasza Sikorskiego 1, 63-507 Kobyla Góra",30180412
3018,"Ochotnicza Straż Pożarna w Rencie, Renta 18, 63-522 Kraszewice",3018051
3018,"Szkoła Podstawowa im. Mariana Falskiego w Kraszewicach (wejście byłe gimnazjum), ul. Szkolna 1, 63-522 Kraszewice",3018052
3018,"Szkoła Podstawowa im. Kardynała Karola Wojtyły w Kuźnicy Grabowskiej, Kuźnica Grabowska 106, 63-522 Kraszewice",3018053
3018,"Szkoła Podstawowa im. Ewarysta Estkowskiego, ul. Grabowska nr 13, 63-510 Mikstat",3018061
3018,"Świetlica Wiejska, Kotłów nr 23, 63-510 Mikstat",3018062
3018,"Szkoła Podstawowa, Kaliszkowice Kaliskie nr 38, 63-510 Mikstat",3018063
3018,"Wiejski Dom Kultury, Komorów nr 44, 63-510 Mikstat",3018064
3018,"Szkoła Podstawowa, Kaliszkowice Ołobockie nr 1, 63-510 Mikstat",3018065
3018,"Szkoła Podstawowa im. Ludwiki Wawrzyńskiej, Biskupice Zabaryczne nr 48, 63-510 Mikstat",3018066
3018,"Wiejski Dom Kultury, Przedborów nr 10, 63-510 Mikstat",3018067
3018,"Szkoła Podstawowa nr 1, ul. Łąkowa 1, 63-500 Ostrzeszów",3018071
3018,"Zespół Szkół nr 1, ul. gen. Władysława Sikorskiego 9, 63-500 Ostrzeszów",3018072
3018,"I Liceum Ogólnokształcące, ul. Zamkowa 21, 63-500 Ostrzeszów",3018073
3018,"Sala sesyjna Starostwa Powiatowego, ul. 21 stycznia 2, 63-500 Ostrzeszów",3018074
3018,"Szkoła Podstawowa nr 2, ul. Piastowska 3, 63-500 Ostrzeszów",3018075
3018,"Przedszkole Publiczne nr 6, ul. Zielona 4, 63-500 Ostrzeszów",3018076
3018,"Przedszkole Publiczne nr 5, ul. Łąkowa 5, 63-500 Ostrzeszów",3018077
3018,"Świetlica Środowiskowa, Rojów ul. Wrocławska 24, 63-500 Ostrzeszów",3018078
3018,"Sala wiejska, Olszyna 33, 63-500 Ostrzeszów",3018079
3018,"Sala OSP, Kochłowy 46, 63-500 Ostrzeszów",30180710
3018,"Szkoła Podstawowa, Rogaszyce 106, 63-500 Ostrzeszów",30180711
3018,"Szkoła Podstawowa, Szklarka Przygodzicka 53a, 63-500 Ostrzeszów",30180712
3018,"Budynek po byłej szkole podstawowej, Potaśnia 4, 63-500 Ostrzeszów",30180713
3018,"Szkoła Podstawowa, Siedlików 58d, 63-500 Ostrzeszów",30180714
3018,"Szkoła Podstawowa, Niedźwiedź 18, 63-500 Ostrzeszów",30180715
3018,"Ostrzeszowskie Centrum Zdrowia Sp. z o. o., Aleja Wolności 4, 63-500 Ostrzeszów",30180716
3018,"Dom Pomocy Społecznej w Kochłowach, Kochłowy 1, 63-500 Ostrzeszów",30180717
3019,"Szkoła Podstawowa Nr 5 im. Dzieci Polskich, al. Niepodległości 18, 64-920 Piła",3019011
3019,"Szkoła Podstawowa nr 5 im. Dzieci Polskich, ul. Kujawska 18, 64-920 Piła",3019012
3019,"I Liceum Ogólnokształcące im. Marii Skłodowskiej-Curie, ul. Wincentego Pola 11, 64-920 Piła",3019013
3019,"Regionalne Centrum Kultury-Fabryka Emocji, pl. Staszica 1, 64-920 Piła",3019014
3019,"Szkoła Podstawowa nr 7 im. Adama Mickiewicza, al. Wojska Polskiego 45, 64-920 Piła",3019015
3019,"Publiczne Przedszkole nr 13, ul. Kraszewskiego 2, 64-920 Piła",3019016
3019,"Publiczne Przedszkole nr 12, ul. Reja 11, 64-920 Piła",3019017
3019,"Szkoła Podstawowa nr 6 im. Lotników Polskich, ul. Żeromskiego 41, 64-920 Piła",3019018
3019,"Szkoła Podstawowa nr 6 im. Lotników Polskich, ul. Żeromskiego 41, 64-920 Piła",3019019
3019,"Miejski Ośrodek Sportu i Rekreacji-Mała Hala Treningowa, ul. Żeromskiego 90, 64-920 Piła",30190110
3019,"Szkoła Podstawowa nr 3 im. Jana Brzechwy, ul. Brzozowa 4, 64-920 Piła",30190111
3019,"Liceum Ogólnokształcące Towarzystwa Salezjańskiego im. Św. Jana Bosko, ul. Dembowskiego 4, 64-920 Piła",30190112
3019,"ENEA Operator Sp. z o. o. Rejon Dystrybucji Piła, al. Poznańska 34, 64-920 Piła",30190113
3019,"Siedziba Zarządu Osiedla Motylewo, ul. Sowia 2, 64-920 Piła",30190114
3019,"Specjalny Ośrodek Szkolno-Wychowawczy im. Marii Grzegorzewskiej, ul. Śniadeckich 27, 64-920 Piła",30190115
3019,"Publiczne Przedszkole nr 19 im. Misia Uszatka, ul. Królowej Jadwigi 20, 64-920 Piła",30190116
3019,"Szkoła Podstawowa Nr 11 im. Królowej Jadwigi, ul. Królowej Jadwigi 2, 64-920 Piła",30190117
3019,"Liga Obrony Kraju Koło w Pile, al. Niepodległości 154, 64-920 Piła",30190118
3019,"Siedziba Osiedla Koszyce, ul. Wenedów 8 A-B, 64-920 Piła",30190119
3019,"Parafia Św. Rafała Kalinowskiego, ul. Rynek Koszycki 1, 64-920 Piła",30190120
3019,"Szkoła Podstawowa Nr 12 z Oddziałami Integracyjnymi, ul. Lelewela 140, 64-920 Piła",30190121
3019,"Centrum Rekreacji AQUA-PIL Sp. z o. o., ul. Artura Grottgera 4, 64-920 Piła",30190122
3019,"Miejska Energetyka Cieplna Sp. z o. o., ul. Kaczorska 20, 64-920 Piła",30190123
3019,"Szkoła Podstawowa nr 4 im. Mikołaja Kopernika, ul. Grabowa 18, 64-920 Piła",30190124
3019,"Zespół Szkół Muzycznych im. Fryderyka Chopina, ul. Młodych 1, 64-920 Piła",30190125
3019,"Publiczne Przedszkole Nr 7 im. Pszczółki Mai, ul. Wincentego Witosa 22A, 64-920 Piła",30190126
3019,"Szkoła Podstawowa nr 2 im. Olimpijczyków Polskich, ul. Bydgoska 23, 64-920 Piła",30190127
3019,"Szkoła Podstawowa nr 2 im. Olimpijczyków Polskich, ul. Roosevelta 12, 64-920 Piła",30190128
3019,"Publiczne Przedszkole nr 16 im. Czerwonego Kapturka, al. Powstańców Wielkopolskich 86A, 64-920 Piła",30190129
3019,"Salezjańska Szkoła Podstawowa im. Jana Pawła II, ul. Andersa 34, 64-920 Piła",30190130
3019,"Publiczne Przedszkole nr 4, ul. Kusocińskiego 10A, 64-920 Piła",30190131
3019,"Dom Pomocy Społecznej im. Jana Pawła II, ul. 11 Listopada 40, 64-920 Piła",30190132
3019,"Szpital Specjalistyczny w Pile im. Stanisława Staszica, ul. Rydygiera Ludwika 1, 64-920 Piła",30190133
3019,"Remiza Ochotniczej Straży Pożarnej, ul. 4 Stycznia 65, 89-340 Białośliwie",3019021
3019,"Gminny Ośrodek Kultury, ul. Podgórna 47, 89-340 Białośliwie",3019022
3019,"Świetlica Wiejska, Krostkowo 16a, 89-334 Krostkowo",3019023
3019,"Szkoła Podstawowa, Nieżychowo 16, 89-340 Białośliwie",3019024
3019,"Oddział Przedszkola Samorządowego, Pobórka Wielka 25, 89-340 Białośliwie",3019025
3019,"Wiejski Dom Kultury, Śmiłowo ul. Osiedle Sportowe 1, 64-810 Kaczory",3019031
3019,"Gminny Ośrodek Kultury, ul. Dworcowa 23, 64-810 Kaczory",3019032
3019,"Wiejski Dom Kultury, Dziembowo 33, 64-810 Kaczory",3019033
